entry_id,title,artist,album,playlist_name,playlist_description
4KIhCV2Aho4fNBdN2zrM8y,Bonsai Terrace,Pauline Anna Strom,Trans-Millenia Music,Kosmic Dreams,"This ambient electronic compilation blends the warmth of analog gear with the precision of digital tools, crafting rhythmic soundscapes perfect for deep inward or psychedelic journeys."
3wnZIvnLusf5Wt2FuVbMqd,Gossamer Silk,Pauline Anna Strom,Trans-Millenia Music,Graceful Waltz,"Minimalist, introspective, and immersive, featuring lush, dreamlike, cinematic soundscapes."
2rOgjYt6q319B3Ssk3bSMN,Gold Flow,DJ Taz Rashid,Awakening Truth,Morning Glory,"This relaxed, uplifting compilation weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere."
4z3VE0v7sCCcu4C0bn7blJ,78 To Stanley Bay,"Chaos In The CBD,Isaac Aesili",816 To Nunhead,Soul Flow,"A laid-back sonic journey capturing the austere beauty of nature, where guitar weaves jazz, soul, trip-hop, and folk influences."
vCu5HWeBeqh4yQv25kdk1,Global Erosion,"Chaos In The CBD,Isaac Aesili",Global Erosion / Background Explorer,Morning Mood,This lighthearted and eclectic compilation invites listeners to embark on a joyful journey across a vibrant ocean of sound.
5rky9PBEICh2KdLo9dIMZK,Ghibli - The Donkey Sessions,Savana Funk,Ghibli (The Donkey Sessions),Morning Glory,"This relaxed, uplifting compilation weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere."
3WiTWW4ZJC65vJ4QYv5AhU,Gentle Practice,Heathered Pearls,Gentle Practice,Inner Roads,"A journey through magical realism, where the extraordinary meets the everyday and belief shapes reality."
2YBBpAZrr0cWcMkmC61ksG,Gelis,Flako,Gelis,Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
C1wC0Osf3uZk43w7G2RQ1,Birthday,Tren,The Rising and Setting of the Heavenly Bodies,Electric Horizon,"Electronic music unlocks new dimensions of awareness, soundtracking this generation’s dance to freedom."
Ib004e2QqXHTHWjaDfB8F,Funeral Canticle,Tren,The Rising and Setting of the Heavenly Bodies,Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
619ZP6eq4bxgaLbEDiwmUi,Frolic,Jake Xerxes Fussell,Good and Green Again,Soul Flow,"A laid-back sonic journey capturing the austere beauty of nature, where guitar weaves jazz, soul, trip-hop, and folk influences."
3HhGVhHVfl2JWWlcZ400rZ,Amazonian Grounding,Master Minded,Inner Process,Unseen Worlds,This compilation draws inspiration from spiritual musical traditions worldwide and the transformative healing power of the drum.
4HpraSeXRPNgWvCpz5Gff7,Free Your Mind,Master Minded,Free Your Mind,Altered States,"This curated compilation blends shamanic themes with energetic elements, designed to heighten and expand altered states for both therapeutic and recreational sessions."
1IPZsCwfCHI7DYPFbW9WaJ,For Her,Jesse Kendal,For Her,Sunrays,"Never forget that you are a living miracle of chance, brimming with echoes of the impossible."
2gEQdvsubOJ0Q2cL5BET24,Flower Turned Inside-Out,Glenn Jones,Fleeting,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. "
6Zuz2MlEW1lKdjeFXYUEo5,First Light,Ishmael Ensemble,A State of Flow,Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
4EqZOVyAFvr6r1kiAvRjHp,Fighting Slowly,"Voilaaa,Ayuune Sule",Voiciii,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. "
4Z5xTp8UuIntfF1jCgLTf9,Facade,Lithe,Facade,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. "
1lTuzDZRjrXItUogauQYRs,f l o a t,Junyii,radio.wavs//volume.1,,
EkZwkdIhHsBshNDwL6yWF,"Shallow, Shadowless",Earthen Sea,Grass and Trees,Lucid Dreaming,"This journey is a contemplative, ethereal compilation that unfolds at a meditative pace, featuring hypnotic melodies and immersive sound textures."
282bm6m2URi5Dq1JuKhyGO,Existing Closer or Deeper in Space,Earthen Sea,Grass and Trees,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
6X9ceu4e4tjUhkSiYHr32B,Delicately in the Sunlight,Earthen Sea,An Act of Love,Oceanic Feeling,
3QvM3VASR6bxr0epE3PlqN,Everything I Need,Trevor Hall,The Fruitful Darkness,Sonic Prayer,"Sacred chants, Indian ragas, and shamanic trance merge in a traditional-modern mix designed to soothe the soul."
13m1KxTZ7UesIe28CSB2oO,Evaporate - Live in Berlin,múm,Menschen am Sonntag,Timeless,"Tune into the quiet depths of trust, where vision is born and the unseen takes shape. Belief turns the invisible into reality, unfolding like a dream."
4LFceknPgMyYjwTTA0T6U2,Eternal Glow,Soothe My Soul,Eternal Glow,Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere."
5f4NeV48M9LZ3yZwG7XbLZ,Epilogue,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),Timeless,"Tune into the quiet depths of trust, where vision is born and the unseen takes shape. Belief turns the invisible into reality, unfolding like a dream."
5FQbUueMNko3mhHZFiW2B7,Empty Pools,Shlohmo,Bad Vibes: Rarities + Extras,Unseen Worlds,This compilation draws inspiration from spiritual musical traditions worldwide and the transformative healing power of the drum.
1G6XoBTq1pPdNRVkY5UXvB,Emotions,Drums On Earth,Red Cosmic Earth,Graceful Waltz,"Minimalist, introspective, and immersive, featuring lush, dreamlike, cinematic soundscapes."
WoO5zn0PH7mJyM3HIwS34,Emerald Alley - Indian Morning Theme,"Up, Bustle & Out","Light 'Em Up, Blow 'Em Out",Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere."
1WMvMrGQjgwyGOmIaXH7KE,Elena's Sound-World,Sinoia Caves,Beyond The Black Rainbow - Original Soundtrack,Unseen Worlds,This compilation draws inspiration from spiritual musical traditions worldwide and the transformative healing power of the drum.
24j0KgHf3eH38C63qyCvob,El Cid,Leftfield,Rhythm and Stealth,Inner Roads,"A journey through magical realism, where the extraordinary meets the everyday and belief shapes reality."
4SNVCKn1lkukfW2a0OZGOM,Einklang,Peter Michael Hamel,"(The Microcosm) : Visionary Music of Continental Europe, 1970-1986",Cosmic Compass,"A soundscape for a graceful dance with reality, embracing life's rhythm through gentle surrender, honoring the natural ebb, flow, and pulse of nature within us."
1pJmKCnJGWrgwkJV4iKI9s,Edge Hill,Groove Armada,Goodbye Country (Hello Nightclub),Inner Roads,"A journey through magical realism, where the extraordinary meets the everyday and belief shapes reality."
2Y4DAVTwpupIOet4i3q6q6,Eclipse,Jacco Gardner,Somnium,Cosmic Drift,"A cosmic blend of harps, Persian classical, spiritual house, and electronic music, igniting the imagination.


"
7fmGocLOMq5xLUhmS2R6DN,Dot,Yektate,Selection of Melodic Electronics,Intergalactic Flow,"Intergalactic Flow invites you to trust the universe’s rhythm, letting perceptions align with the highest good. Surrendering to life’s flow, we embrace each moment with faith, knowing it guides our evolution."
1iyyt6MvkIrU3hPihIrGoO,Don’t Go,GoGo Penguin,GoGo Penguin,Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
4litkqcQ7QhGEZwCu8alRE,Don't Be Afraid - Whistle,Yael Naim,Mon Bébé (Original Motion Picture Soundtrack),Organic Rhythms,"This melodious soundscape showcases guitar in various forms, tabla, and drums, creating a driving, revitalizing, sensual, and expansive experience."
2yaNdZPnKEKecPcsrsTQxO,Divena,"Skúli Sverrisson,Ólöf Arnalds,David Thor,Amedeo",Sería II,Unwind,"This cinematic and expansive blend fuses saxophone, experimental piano, and orchestral strings to evoke inspiration and the splendor of nature."
2XFb14pjRdDRRhGwoQQ5od,Instants,"Skúli Sverrisson,Ólöf Arnalds,David Thor,Amedeo",Sería II,Organic Rhythms,"This melodious soundscape showcases guitar in various forms, tabla, and drums, creating a driving, revitalizing, sensual, and expansive experience."
598bV6dmQ2r0D2kKQ0YxXE,Dissolving Clouds,Biosphere,Dropsonde,Altered States,"This curated compilation blends shamanic themes with energetic elements, designed to heighten and expand altered states for both therapeutic and recreational sessions."
3qPMwJBa4pVK09NGccSHNL,Derivation,Beats Antique,Tribal Derivations,Loungy Hours,"A groovy, loungy electronic mix for a cosmic, rhythmic journey, blended with ambient textures, perfect for a relaxed afternoon sailing under the sun."
6Mlw01keK9wcdHfgGFZfcO,Deep Water,Mark Barrott,Sketches from an Island,Celestial Romance,"In a vast universe of infinite possibilities, finding a heart that aligns with ours feels miraculous, a cosmic soundscape evoking the boundless expanse of space and time."
4vW1kDiCZPe3My7m5QjmO7,Deep Healing,Sol Rising,The Ambient Tapes,Unseen Worlds,This compilation draws inspiration from spiritual musical traditions worldwide and the transformative healing power of the drum.
2lnvW6T4TTu5FaMfwo33BE,Days Are Numbered,The Happening,As Deep As We Can Go Without Drowning,Hindsight,
2JPI7adsTZlahublSoKSoO,Dawn Dusk Divinity,Devansh Tushar,Moon’s Sigh,Deep Tea,"A journey of introspection, evoking the serene energy of a sacred temple and the soothing warmth of tea notes that awaken the mind."
5SfZ60S2QJ16eeBeMPWD28,"Dawn Poems, Part 1: Early Moments",David Casper,Crystal Waves,Ambient Odyssey,"A soundscape of timeless and contemporary ambient and new-age music, designed to calm the mind and lift the spirit."
7uQpe13Suu5TqHlqZFluzf,Crystal Waves II,David Casper,Crystal Waves,Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere."
7ta8QR5aRQuwvuMoRK06rJ,Night Crossing,David Casper,Night Crossing,Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere."
2ersifyeU9VQKuoQEaNSPF,Cosmic Friend I Miss You,Cihangir Aslan,Cosmic Friend I Miss You,Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
1IPwiFwx9121dgABSMQCn5,Colorado,Aukai,Branches of Sun,Morning Glory,"This relaxed, uplifting compilation weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere."
4YD39ff0Vz97rtQPcX0xPQ,Cloud Symphony,Shook,Piano,Celestial Romance,"In a vast universe of infinite possibilities, finding a heart that aligns with ours feels miraculous, a cosmic soundscape evoking the boundless expanse of space and time."
buu1OBjZhJ0vBFylPowx1,Cle,N'Gou Bagayoko,Kulu,Graceful Waltz,"Minimalist, introspective, and immersive, featuring lush, dreamlike, cinematic soundscapes."
5qwVZd9ixGj1432h9PVcpL,Clairvoyance,Jon Hassell,Last Night The Moon Came Dropping Its Clothes In The Street,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
2GA3nbrSQy6JS0QrPP9tFJ,Cinnamon,"Fatima,Floating Points",Follow You EP (feat. Floating Points),Soul Flow,"A laid-back sonic journey capturing the austere beauty of nature, where guitar weaves jazz, soul, trip-hop, and folk influences."
4AgGHyUQv6h9YUX8uHewT1,Christo Redemptor,Charlie Musselwhite,Stand Back!,Soul Flow,"A laid-back sonic journey capturing the austere beauty of nature, where guitar weaves jazz, soul, trip-hop, and folk influences."
3mAezIVcDTZg04IVeiqdEB,Children's Chambers,Girls in Airports,Kaikoura,Timeless,"Tune into the quiet depths of trust, where vision is born and the unseen takes shape. Belief turns the invisible into reality, unfolding like a dream."
4GktoU4OKJAkgQlcWRff3D,cedro,Rainer Scheurenbrand,cedro,Unseen Worlds,This compilation draws inspiration from spiritual musical traditions worldwide and the transformative healing power of the drum.
l9QbTqdFv6tM9pevsmiZ6,Castaway,Evocativ,Fragmented,Sunrays,"Never forget that you are a living miracle of chance, brimming with echoes of the impossible."
iQyFIIUwCEOFu1jR7c9pD,Casino De Capri,The Bahama Soul Club,Havana ´58,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. "
1Fk5OuIzJ1Z1wBxO2PJIiY,Cappadocia - Dr Parnassus Remix,"Ben & Vincent,Dr Parnassus",Cappadocia,Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
ExnZLjWL201dfUyTXDKia,Camomille,"Arto Tunçboyacıyan,Armenian Navy Band",Zeytuni Zar,Deep Tea,"A journey of introspection, evoking the serene energy of a sacred temple and the soothing warmth of tea notes that awaken the mind."
34FLpPf5ZS5jIs7TXz7GH,Broken Hearted Kota,Joseph Shabason,Broken Hearted Kota,Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
ePAYS4J2eIlmbDRy3ITEv,Bring It Back,Session Victim,Listen to Your Heart,Trust the Wild,"An electronic journey of danceable, lounge-inspired beats and melancholic chord progressions, capturing a subtle, emotional sound."
5Akaysj75v0r8wPkHSnZgz,Breezin,Boris Garbiner Happening,"Beach Diggin', Vol. 4",Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. "
1mz1W72SXRNG06gx7gSSTa,Breaking Bones,Vök,Figure,Intergalactic Flow,"Intergalactic Flow invites you to trust the universe’s rhythm, letting perceptions align with the highest good. Surrendering to life’s flow, we embrace each moment with faith, knowing it guides our evolution."
7ftJYHr6QT0dB1qEkGKq6Z,Brazil,Cornelius,Point,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. "
6NvHZ5gUvVUmLWaaAuHtXb,Bloom,Lights & Motion,Bloom,Instrumental Muse,"A serene selection of classical masterpieces, weaving soft, feminine melodies that draw you inward and gently elevate the moment."
2WS6iwDIU8V0PGHLerXPVf,Blood Type,"Turtle,Eliza Shaddad",Human,Cosmic Smooth,"This eclectic collection of shimmering soundscapes blends psychedelia, ambient textures, and dreamy tones to inspire flow and ease."
