entry_id,title,artist,album,playlist_name,playlist_description,audio_key,duration
5IFDYOB8YixexVaPdO4Gs1,Freedom at the 45th Floor,Pauline Anna Strom,Trans-Millenia Music,Ambient Odyssey,"A soundscape of timeless and contemporary ambient and new-age music, designed to calm the mind and lift the spirit.",catalog.app/Freedom at the 45th Floor.mp3,4:34
5wNmTgUwCAelmnWyNJkCwn,Rain on Ancient Quays,Pauline Anna Strom,Trans-Millenia Music,Ambient Odyssey,"A soundscape of timeless and contemporary ambient and new-age music, designed to calm the mind and lift the spirit.",catalog.app/Rain on Ancient Quays.mp3,7:24
6MUpAmhWqsuzsHvx0vJNAp,Mushroom Trip,Pauline Anna Strom,Trans-Millenia Music,Enchanted Gardens,"A lush tapestry of textured sound and gentle melodies, weaving avant-garde electronics with astral tones, designed to support both guided and solo psilocybin journeys.
",catalog.app/Mushroom Trip.mp3,8:00
4KIhCV2Aho4fNBdN2zrM8y,Bonsai Terrace,Pauline Anna Strom,Trans-Millenia Music,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/Bonsai Terrace.mp3,3:27
3wnZIvnLusf5Wt2FuVbMqd,Gossamer Silk,Pauline Anna Strom,Trans-Millenia Music,Slow Splendor,"This delicate compilation blends atmospheric jazz and ethereal electronica, drifting gracefully between the everyday and the sublime.",catalog.app/Gossamer Silk.mp3,5:39
2rOgjYt6q319B3Ssk3bSMN,Gold Flow,DJ Taz Rashid,Awakening Truth,New Light,"This selection creates a sophisticated, bittersweet journey through modern classical and melodic electronica, perfectly curated for deep focus or late-night introspection.",catalog.app/Gold Flow.flac,5:29
4z3VE0v7sCCcu4C0bn7blJ,78 To Stanley Bay,"Chaos In The CBD,Isaac Aesili",816 To Nunhead,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. ",catalog.app/78 To Stanley Bay.flac,5:06
vCu5HWeBeqh4yQv25kdk1,Global Erosion,"Chaos In The CBD,Isaac Aesili",Global Erosion / Background Explorer,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. ",catalog.app/Global Erosion.flac,7:41
5rky9PBEICh2KdLo9dIMZK,Ghibli - The Donkey Sessions,Savana Funk,Ghibli (The Donkey Sessions),Samanke,"This playlist is a sun-drenched blend of global soul and cinematic chill, shifting from earthy tribal rhythms to lush, orchestral-electronic horizons.
",catalog.app/Ghibli - The Donkey Sessions.flac,5:05
3WiTWW4ZJC65vJ4QYv5AhU,Gentle Practice,Heathered Pearls,Gentle Practice,Inner Roads,"A journey through magical realism, where the extraordinary meets the everyday and belief shapes reality.",catalog.app/Gentle Practice.flac,3:32
2YBBpAZrr0cWcMkmC61ksG,Gelis,Flako,Gelis,Mystic Love,"This selection blends spiritual downtempo, psychedelic soul, ambient jazz, and cosmic textures, balancing groove and transcendence.",catalog.app/Gelis.flac,3:08
C1wC0Osf3uZk43w7G2RQ1,Birthday,Tren,The Rising and Setting of the Heavenly Bodies,Quantum Orchestra,"This Electro-Classical compilation weaves ambient textures that glide seamlessly between the intuitive and the intellectual, ideal for deep reflection and focused immersion.",catalog.app/Birthday.mp3,6:04
Ib004e2QqXHTHWjaDfB8F,Funeral Canticle,Tren,The Rising and Setting of the Heavenly Bodies,Morning Alchemy,"Begin your day with a smooth and expansive serenade featuring a blend of ambient, blues, gospel, and experimental sounds. ",catalog.app/Funeral Canticle.flac,4:03
619ZP6eq4bxgaLbEDiwmUi,Frolic,Jake Xerxes Fussell,Good and Green Again,Morning Mood,This lighthearted and eclectic compilation invites listeners to embark on a joyful journey across a vibrant ocean of sound.,catalog.app/Frolic.flac,3:09
3HhGVhHVfl2JWWlcZ400rZ,Amazonian Grounding,Master Minded,Inner Process,Inhale,"This selection leans into deep, meditative ambient with mystical and minimal electronic textures, occasionally touching psychedelic and ritualistic atmospheres.",catalog.app/Amazonian Grounding.flac,4:34
4HpraSeXRPNgWvCpz5Gff7,Free Your Mind,Master Minded,Free Your Mind,Altered States,"This curated compilation blends shamanic themes with energetic elements, designed to heighten and expand altered states for both therapeutic and recreational sessions.",catalog.app/Free Your Mind.flac,3:53
1IPZsCwfCHI7DYPFbW9WaJ,For Her,Jesse Kendal,For Her,Sunrays,"Never forget that you are a living miracle of chance, brimming with echoes of the impossible.",catalog.app/For Her.flac,3:39
2gEQdvsubOJ0Q2cL5BET24,Flower Turned Inside-Out,Glenn Jones,Fleeting,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. ",catalog.app/Flower Turned Inside-Out.flac,4:20
6Zuz2MlEW1lKdjeFXYUEo5,First Light,Ishmael Ensemble,A State of Flow,Mystic Love,"This selection blends spiritual downtempo, psychedelic soul, ambient jazz, and cosmic textures, balancing groove and transcendence.",catalog.app/First Light.flac,4:32
4EqZOVyAFvr6r1kiAvRjHp,Fighting Slowly,"Voilaaa,Ayuune Sule",Voiciii,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. ",catalog.app/Fighting Slowly.flac,5:22
4Z5xTp8UuIntfF1jCgLTf9,Facade,Lithe,Facade,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. ",catalog.app/Facade.flac,1:59
1lTuzDZRjrXItUogauQYRs,f l o a t,Junyii,radio.wavs//volume.1,,,catalog.app/f l o a t.mp3,1:10
EkZwkdIhHsBshNDwL6yWF,"Shallow, Shadowless",Earthen Sea,Grass and Trees,Lucid Dreaming,"This journey is a contemplative, ethereal compilation that unfolds at a meditative pace, featuring hypnotic melodies and immersive sound textures.","catalog.app/Shallow, Shadowless.mp3",5:29
282bm6m2URi5Dq1JuKhyGO,Existing Closer or Deeper in Space,Earthen Sea,Grass and Trees,Lucid Dreaming,"This journey is a contemplative, ethereal compilation that unfolds at a meditative pace, featuring hypnotic melodies and immersive sound textures.",catalog.app/Existing Closer or Deeper in Space.mp3,3:51
6X9ceu4e4tjUhkSiYHr32B,Delicately in the Sunlight,Earthen Sea,An Act of Love,Lucid Dreaming,"This journey is a contemplative, ethereal compilation that unfolds at a meditative pace, featuring hypnotic melodies and immersive sound textures.",catalog.app/Delicately in the Sunlight.flac,3:08
3QvM3VASR6bxr0epE3PlqN,Everything I Need,Trevor Hall,The Fruitful Darkness,Sonic Prayer,"Sacred chants, Indian ragas, and shamanic trance merge in a traditional-modern mix designed to soothe the soul.",catalog.app/Everything I Need.mp3,3:17
13m1KxTZ7UesIe28CSB2oO,Evaporate - Live in Berlin,múm,Menschen am Sonntag,Timeless,"A refined blend of ambient jazz and modern classical minimalism, layered with atmospheric textures, spacious, elegant, and quietly emotional.",catalog.app/Evaporate - Live in Berlin.flac,4:18
4LFceknPgMyYjwTTA0T6U2,Eternal Glow,Soothe My Soul,Eternal Glow,Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere.",catalog.app/Eternal Glow.mp3,2:47
5f4NeV48M9LZ3yZwG7XbLZ,Epilogue,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),Timeless,"A refined blend of ambient jazz and modern classical minimalism, layered with atmospheric textures, spacious, elegant, and quietly emotional.",catalog.app/Epilogue.mp3,1:48
5FQbUueMNko3mhHZFiW2B7,Empty Pools,Shlohmo,Bad Vibes: Rarities + Extras,Unseen Worlds,This compilation draws inspiration from spiritual musical traditions worldwide and the transformative healing power of the drum.,catalog.app/Empty Pools.mp3,5:07
1G6XoBTq1pPdNRVkY5UXvB,Emotions,Drums On Earth,Red Cosmic Earth,Sunrays,"Never forget that you are a living miracle of chance, brimming with echoes of the impossible.",catalog.app/Emotions.mp3,6:15
WoO5zn0PH7mJyM3HIwS34,Emerald Alley - Indian Morning Theme,"Up, Bustle & Out","Light 'Em Up, Blow 'Em Out",Sunrays,"Never forget that you are a living miracle of chance, brimming with echoes of the impossible.",catalog.app/Emerald Alley - Indian Morning Theme.mp3,5:54
1WMvMrGQjgwyGOmIaXH7KE,Elena's Sound-World,Sinoia Caves,Beyond The Black Rainbow - Original Soundtrack,Unseen Worlds,This compilation draws inspiration from spiritual musical traditions worldwide and the transformative healing power of the drum.,catalog.app/Elena's Sound-World.mp3,5:09
24j0KgHf3eH38C63qyCvob,El Cid,Leftfield,Rhythm and Stealth,Inner Roads,"A journey through magical realism, where the extraordinary meets the everyday and belief shapes reality.",catalog.app/El Cid.flac,6:01
4SNVCKn1lkukfW2a0OZGOM,Einklang,Peter Michael Hamel,"(The Microcosm) : Visionary Music of Continental Europe, 1970-1986",Ambient Odyssey,"A soundscape of timeless and contemporary ambient and new-age music, designed to calm the mind and lift the spirit.",catalog.app/Einklang.flac,10:04
1pJmKCnJGWrgwkJV4iKI9s,Edge Hill,Groove Armada,Goodbye Country (Hello Nightclub),Inner Roads,"A journey through magical realism, where the extraordinary meets the everyday and belief shapes reality.",catalog.app/Edge Hill.flac,7:00
2Y4DAVTwpupIOet4i3q6q6,Eclipse,Jacco Gardner,Somnium,Kosmic Encounters,"A cinematic electronic odyssey, blending shifting tempos and timbres to soundtrack your galactic cruise. Float through this spacial landscape, perfect for a ""non-ordinary"" journey across the stars.",catalog.app/Eclipse.flac,4:31
7fmGocLOMq5xLUhmS2R6DN,Dot,Yektate,Selection of Melodic Electronics,Intergalactic Flow,"Intergalactic Flow invites you to trust the universe’s rhythm, letting perceptions align with the highest good. Surrendering to life’s flow, we embrace each moment with faith, knowing it guides our evolution.",catalog.app/Dot.mp3,1:43
1iyyt6MvkIrU3hPihIrGoO,Don’t Go,GoGo Penguin,GoGo Penguin,Mystic Love,"This selection blends spiritual downtempo, psychedelic soul, ambient jazz, and cosmic textures, balancing groove and transcendence.",catalog.app/Don’t Go.flac,3:39
4litkqcQ7QhGEZwCu8alRE,Don't Be Afraid - Whistle,Yael Naim,Mon Bébé (Original Motion Picture Soundtrack),Organic Rhythms,"This melodious soundscape showcases guitar in various forms, tabla, and drums, creating a driving, revitalizing, sensual, and expansive experience.",catalog.app/Don't Be Afraid - Whistle.mp3,1:37
2yaNdZPnKEKecPcsrsTQxO,Divena,"Skúli Sverrisson,Ólöf Arnalds,David Thor,Amedeo",Sería II,Instrumental Muse,"A serene selection of classical masterpieces, weaving soft, feminine melodies that draw you inward and gently elevate the moment.",catalog.app/Divena.mp3,1:59
2XFb14pjRdDRRhGwoQQ5od,Instants,"Skúli Sverrisson,Ólöf Arnalds,David Thor,Amedeo",Sería II,Instrumental Muse,"A serene selection of classical masterpieces, weaving soft, feminine melodies that draw you inward and gently elevate the moment.",catalog.app/Instants.flac,2:30
598bV6dmQ2r0D2kKQ0YxXE,Dissolving Clouds,Biosphere,Dropsonde,Altered States,"This curated compilation blends shamanic themes with energetic elements, designed to heighten and expand altered states for both therapeutic and recreational sessions.",catalog.app/Dissolving Clouds.flac,4:28
3qPMwJBa4pVK09NGccSHNL,Derivation,Beats Antique,Tribal Derivations,Loungy Hours,"A groovy, loungy electronic mix for a cosmic, rhythmic journey, blended with ambient textures, perfect for a relaxed afternoon sailing under the sun.",catalog.app/Derivation.mp3,3:33
6Mlw01keK9wcdHfgGFZfcO,Deep Water,Mark Barrott,Sketches from an Island,Sunrays,"Never forget that you are a living miracle of chance, brimming with echoes of the impossible.",catalog.app/Deep Water.mp3,5:57
4vW1kDiCZPe3My7m5QjmO7,Deep Healing,Sol Rising,The Ambient Tapes,Genesis,"Creation is the profound act of bringing life into being, giving birth to ideas, turning dreams into reality. Music serves as both spark and guide on this journey of expression.",catalog.app/Deep Healing.flac,6:46
2lnvW6T4TTu5FaMfwo33BE,Days Are Numbered,The Happening,As Deep As We Can Go Without Drowning,Hindsight,"This tracklist sits in a psychedelic, ritualistic space—mixing heavy psych rock, kraut grooves, cosmic instrumentals, and mystical atmospheres.",catalog.app/Days Are Numbered.flac,3:48
2JPI7adsTZlahublSoKSoO,Dawn Dusk Divinity,Devansh Tushar,Moon’s Sigh,Deep Echoes,"This blend of ancient sounds and soulful melodies is ideal for meditation, yoga, tantra, or any practice seeking tranquility. ",catalog.app/Dawn Dusk Divinity.flac,2:59
5SfZ60S2QJ16eeBeMPWD28,"Dawn Poems, Part 1: Early Moments",David Casper,Crystal Waves,Ambient Odyssey,"A soundscape of timeless and contemporary ambient and new-age music, designed to calm the mind and lift the spirit.","catalog.app/Dawn Poems, Part 1- Early Moments.mp3",11:56
7uQpe13Suu5TqHlqZFluzf,Crystal Waves II,David Casper,Crystal Waves,Tantric Flow,"A ritualistic blend of meditation, chants, and rare instruments from around the world, creating a sound that transcends genres.",catalog.app/Crystal Waves II.flac,6:55
7ta8QR5aRQuwvuMoRK06rJ,Night Crossing,David Casper,Night Crossing,Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere.",catalog.app/Night Crossing.flac,5:29
2ersifyeU9VQKuoQEaNSPF,Cosmic Friend I Miss You,Cihangir Aslan,Cosmic Friend I Miss You,Slow burn,"This collection creates an intimate, sacred space where dusty desert folk meets the deep pulse of a shared heartbeat.",catalog.app/Cosmic Friend I Miss You.flac,5:50
1IPwiFwx9121dgABSMQCn5,Colorado,Aukai,Branches of Sun,Into Stillness,"This selection leans toward introspective, cinematic ambient / experimental folk / minimal guitar atmospheres, music that feels spacious, contemplative, and slightly mystical.",catalog.app/Colorado.flac,3:37
4YD39ff0Vz97rtQPcX0xPQ,Cloud Symphony,Shook,Piano,Celestial Romance,"In a vast universe of infinite possibilities, finding a heart that aligns with ours feels miraculous, a cosmic soundscape evoking the boundless expanse of space and time.",catalog.app/Cloud Symphony.mp3,3:56
buu1OBjZhJ0vBFylPowx1,Cle,N'Gou Bagayoko,Kulu,Melting,"A provocative, sun-bleached odyssey, where psych-cumbia, shamanic folktronica, and dusty spaghetti-western noir collide.",catalog.app/Cle.flac,3:46
5qwVZd9ixGj1432h9PVcpL,Clairvoyance,Jon Hassell,Last Night The Moon Came Dropping Its Clothes In The Street,Ambient Odyssey,"A soundscape of timeless and contemporary ambient and new-age music, designed to calm the mind and lift the spirit.",catalog.app/Clairvoyance.mp3,1:05
2GA3nbrSQy6JS0QrPP9tFJ,Cinnamon,"Fatima,Floating Points",Follow You EP (feat. Floating Points),Soul Flow,"A laid-back sonic journey capturing the austere beauty of nature, where guitar weaves jazz, soul, trip-hop, and folk influences.",catalog.app/Cinnamon.mp3,3:27
4AgGHyUQv6h9YUX8uHewT1,Christo Redemptor,Charlie Musselwhite,Stand Back!,Soul Flow,"A laid-back sonic journey capturing the austere beauty of nature, where guitar weaves jazz, soul, trip-hop, and folk influences.",catalog.app/Christo Redemptor.flac,3:20
3mAezIVcDTZg04IVeiqdEB,Children's Chambers,Girls in Airports,Kaikoura,Timeless,"A refined blend of ambient jazz and modern classical minimalism, layered with atmospheric textures, spacious, elegant, and quietly emotional.",catalog.app/Children's Chambers.mp3,4:06
4GktoU4OKJAkgQlcWRff3D,cedro,Rainer Scheurenbrand,cedro,Sonic Prayer,"Sacred chants, Indian ragas, and shamanic trance merge in a traditional-modern mix designed to soothe the soul.",catalog.app/cedro.mp3,5:05
l9QbTqdFv6tM9pevsmiZ6,Castaway,Evocativ,Fragmented,Inner Roads,"A journey through magical realism, where the extraordinary meets the everyday and belief shapes reality.",catalog.app/Castaway.flac,4:11
iQyFIIUwCEOFu1jR7c9pD,Casino De Capri,The Bahama Soul Club,Havana ´58,Samanke,"This playlist is a sun-drenched blend of global soul and cinematic chill, shifting from earthy tribal rhythms to lush, orchestral-electronic horizons.
",catalog.app/Casino De Capri.flac,4:30
1Fk5OuIzJ1Z1wBxO2PJIiY,Cappadocia - Dr Parnassus Remix,"Ben & Vincent,Dr Parnassus",Cappadocia,Mystic Love,"This selection blends spiritual downtempo, psychedelic soul, ambient jazz, and cosmic textures, balancing groove and transcendence.",catalog.app/Cappadocia - Dr Parnassus Remix.flac,6:52
