themes,primary_genre,secondary_genres,style_tags,mood_keywords,search_keywords,energy_level,summary,track_id,combined_tags
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Neoclassical,"['Ambient', 'Soundtrack']","['Cinematic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Inspiring']","['Cinematic', 'Saxophone', 'Experimental Piano', 'Orchestral Strings', 'Nature']",0.3,"'Jocelyn' by Moody. is a cinematic and expansive composition that blends saxophone, experimental piano, and orchestral strings, evoking a sense of inspiration and the beauty of nature.",4kWXoosSQ2g7VrAUM5f2l,neoclassical ambient soundtrack cinematic textural atmospheric layered organic meditative serene contemplative expansive inspiring cinematic saxophone experimental piano orchestral strings nature
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Chillout', 'Ambient']","['Eclectic', 'Textural', 'Layered', 'Organic', 'Joyful']","['Lighthearted', 'Joyful', 'Vibrant', 'Serene', 'Playful']","['Island Breath', 'Al Rea', 'Visions of Love', 'Morning Mood', 'Chillout Music']",0.4,"Island Breath is a lighthearted and eclectic track that invites listeners on a joyful auditory journey, characterized by vibrant sounds and a serene atmosphere.",5V5eXy5x71HiE0kVxBjbtz,downtempo chillout ambient eclectic textural layered organic joyful lighthearted joyful vibrant serene playful island breath al rea visions of love morning mood chillout music
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Cosmic', 'Soundscape', 'Meditation', 'Relaxation', 'Ambient', 'The xx', 'Celestial', 'Space']",0.3,"'Intro' by The xx is a serene and atmospheric piece that evokes a sense of cosmic wonder and introspection, creating a meditative soundscape perfect for reflective moments.",3HwnlFPRWKTLui9BHtFa9i,ambient downtempo experimental atmospheric textural layered hypnotic organic meditative serene contemplative expansive dreamlike cosmic soundscape meditation relaxation ambient the xx celestial space
"{'flow': {'assigned': True, 'confidence': 0.6}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.5}}",Ambient,"['Neoclassical', 'Electroacoustic']","['Textural', 'Atmospheric', 'Layered', 'Organic', 'Cinematic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Julien Marchal', 'Insight XX', 'Ambient Music', 'Spiritual', 'Cinematic']",0.3,"Insight XX by Julien Marchal blends electronic textures with traditional instruments, creating a deeply spiritual and cinematic atmosphere ideal for meditation and reflective practices.",1tUGxyVjsgZMOE9T8kR5Ii,ambient neoclassical electroacoustic textural atmospheric layered organic cinematic meditative serene contemplative expansive dreamlike julien marchal insight xx ambient music spiritual cinematic
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Minimal', 'Drone']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Cinematic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Minimal', 'Dreamscapes', 'Cinematic', 'Introspective']",0.2,"A minimalist and introspective track that immerses the listener in lush, dreamlike soundscapes, creating a serene and contemplative atmosphere.",1SbU9XEazUZ29FfudmPO1i,ambient minimal drone hypnotic textural atmospheric layered cinematic meditative serene contemplative expansive dreamlike ambient minimal dreamscapes cinematic introspective
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Soundtrack,"['Ambient', 'Neoclassical']","['Minimal', 'Atmospheric', 'Textural', 'Cinematic', 'Layered']","['Meditative', 'Introspective', 'Dreamlike', 'Serene', 'Immersive']","['Jozef Van Wissem', 'Zola Jesus', 'Only Lovers Left Alive', 'Soundtrack', 'Cinematic Music']",0.2,"In Templum Dei is a minimalist and introspective track that immerses listeners in lush, dreamlike soundscapes, creating a serene and contemplative atmosphere, perfect for reflective moments.",1CZpcRY76AGack9xDW3S1y,soundtrack ambient neoclassical minimal atmospheric textural cinematic layered meditative introspective dreamlike serene immersive jozef van wissem zola jesus only lovers left alive soundtrack cinematic music
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Experimental,"['Soundtrack', 'Jazz']","['Eclectic', 'Textural', 'Atmospheric', 'Improvisational', 'Layered']","['Contemplative', 'Serene', 'Meditative', 'Ethereal', 'Reflective']","['John Lurie', 'Horse Guitar', 'Experimental Music', 'Cosmic Chaos', 'Soundtrack']",0.4,"Horse Guitar by John Lurie features an eclectic blend of sounds that create a contemplative atmosphere, perfect for finding order amidst chaos.",4dWfSaCS4iWKA8BxyCQUVu,experimental soundtrack jazz eclectic textural atmospheric improvisational layered contemplative serene meditative ethereal reflective john lurie horse guitar experimental music cosmic chaos soundtrack
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Dream Pop', 'Post-Rock']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Dreamlike', 'Expansive']","['Ambient', 'Nature Sounds', 'Meditation', 'Dreamy', 'Ethereal']",0.3,"Green Arrow is a meditative track that weaves together nature sounds with ambient and dreamy soundscapes, creating a serene atmosphere enriched by subtle Eastern influences.",5pW8v98t00qdqzixfOjtxj,ambient dream pop post-rock atmospheric textural layered organic hypnotic meditative serene contemplative dreamlike expansive ambient nature sounds meditation dreamy ethereal
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Psychedelic Ambient', 'World Music']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ganesha', 'Mantra', 'Sacred Chants', 'Indian Ragas', 'Shamanic Trance']",0.3,"Ganesha Mantra blends sacred chants and Indian ragas with shamanic trance elements, creating a soothing and meditative soundscape perfect for ritualistic practices.",60sDD4nS5akD6AzcYsICpg,ambient psychedelic ambient world music hypnotic textural atmospheric layered organic meditative serene contemplative expansive dreamlike ganesha mantra sacred chants indian ragas shamanic trance
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Experimental', 'Electronic']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Dreamlike']","['Ambient', 'Experimental', 'Electronic', 'Meditation', 'Relaxation']",0.3,"FI3AC2280120 by Aleksi Perälä is an ambient track that weaves together eclectic sounds, creating a serene atmosphere that encourages deep contemplation and meditation, perfect for finding order in chaos.",ydDZb6rVlbaOgT8GIbyBO,ambient experimental electronic hypnotic textural atmospheric layered organic meditative contemplative serene expansive dreamlike ambient experimental electronic meditation relaxation
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Hypnotic', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Dream', 'Calm']",0.2,"'Feel' by AWARÉ invites listeners into a tranquil space of introspection and trust, where the boundaries of reality blur and dreams begin to unfold.",73lPmnuUJinJPO2vnE76WW,ambient downtempo experimental atmospheric textural hypnotic layered organic meditative serene contemplative expansive dreamlike ambient meditation relaxation dream calm
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.1}}",Downtempo,"['Jazz', 'Trip-Hop']","['Atmospheric', 'Textural', 'Organic', 'Layered', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Dreamlike', 'Relaxed']","['TM Juke', 'Fast Asleep', 'Downtempo', 'Jazz', 'Trip-Hop']",0.3,"Fast Asleep is a laid-back sonic journey that weaves together elements of jazz, soul, trip-hop, and folk, creating an atmosphere that captures the austere beauty of nature.",29G1SmBlGMk0pyOi10dJ80,downtempo jazz trip-hop atmospheric textural organic layered hypnotic meditative serene contemplative dreamlike relaxed tm juke fast asleep downtempo jazz trip-hop
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.9}}",Ambient,"['Psychedelic Ambient', 'Experimental']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike', 'Mystical', 'Energetic']","['Meditation', 'Psychedelic', 'Ambient', 'Shamanism', 'Experimental', 'Sound Journey']",0.4,"Euphorbia is a captivating sonic journey that blends meditation, shamanism, and experimental psychedelia, featuring deep, mystical sounds that create an energetic yet serene atmosphere.",5XL52JxMbxRuXkfc5c7Y3J,ambient psychedelic ambient experimental hypnotic textural atmospheric layered organic meditative serene contemplative expansive dreamlike mystical energetic meditation psychedelic ambient shamanism experimental sound journey
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Neoclassical,"['Ambient', 'Experimental']","['Cinematic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Inspiring', 'Expansive', 'Serene', 'Contemplative', 'Dreamlike']","['Cinematic', 'Saxophone', 'Orchestral', 'Experimental Piano', 'Nature']",0.4,"Espérame un Segundo is a cinematic and expansive composition that blends saxophone, experimental piano, and orchestral strings, evoking a sense of inspiration and the beauty of nature.",1JYwca3uFNFqTVh32VEiiG,neoclassical ambient experimental cinematic textural atmospheric layered organic inspiring expansive serene contemplative dreamlike cinematic saxophone orchestral experimental piano nature
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Chillout', 'Soulful House']","['Relaxed', 'Uplifting', 'Textural', 'Layered', 'Atmospheric']","['Peaceful', 'Energizing', 'Soulful', 'Vibrant', 'Contemplative', 'Serene', 'Reflective']","['Model Man', 'Emoclew', 'Downtempo', 'Chillout', 'Morning Glory']",0.4,"Emoclew by Model Man is a relaxed and uplifting track that weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere perfect for morning routines or reflective moments.",aTwCaCYK4MQbXaBtyhijG,downtempo chillout soulful house relaxed uplifting textural layered atmospheric peaceful energizing soulful vibrant contemplative serene reflective model man emoclew downtempo chillout morning glory
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Jazz,"['Experimental', 'Ambient']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Contemplative', 'Serene', 'Dreamlike', 'Expansive']","['John Surman', 'Edges Of Illusion', 'Upon Reflection', 'Ambient Jazz', 'Experimental Music']",0.3,"Edges Of Illusion invites listeners into a serene soundscape where trust and vision intertwine, creating a dreamlike atmosphere that unfolds gently and contemplatively.",1NCHHAwc2volzfXrqVi22f,jazz experimental ambient atmospheric textural layered hypnotic organic meditative contemplative serene dreamlike expansive john surman edges of illusion upon reflection ambient jazz experimental music
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Chillout', 'Deep House']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Uplifting', 'Serene', 'Relaxed', 'Energizing', 'Peaceful']","['Doldrums', 'Âme', 'Downtempo', 'Chillout', 'Morning Glory']",0.4,"Doldrums by Âme is a relaxed and uplifting track that weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere perfect for morning routines or reflective moments.",4zFNcLzpbWWFOGOAbwmwLZ,downtempo chillout deep house atmospheric textural layered organic hypnotic uplifting serene relaxed energizing peaceful doldrums âme downtempo chillout morning glory
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Downtempo', 'Experimental']","['Minimal', 'Hypnotic', 'Textural', 'Atmospheric', 'Layered']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Dreamy', 'Introspective', 'Cinematic', 'Minimalist']",0.3,"Dmt by xxyyxx is a minimalist and introspective ambient track that immerses the listener in lush, dreamlike soundscapes, perfect for meditation or reflective moments.",1obatI8sIyxy8wrMiARBp6,ambient downtempo experimental minimal hypnotic textural atmospheric layered meditative serene contemplative expansive dreamlike ambient dreamy introspective cinematic minimalist
"{'flow': {'assigned': False, 'confidence': 0.1}, 'ritual': {'assigned': True, 'confidence': 0.9}, 'expanded_state': {'assigned': True, 'confidence': 0.8}}",Ambient,"['Drone', 'Psychedelic Ambient']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Dreamlike', 'Relaxing', 'Soothing', 'Tranquil', 'Grounding']","['binaural beats', 'delta waves', 'sleep music', 'relaxation', 'sound therapy', 'meditation', 'ambient music', 'deep sleep']",0.1,"Deep Sleep is a soothing ambient track featuring a blend of delta and theta waves at 432 Hz, designed to facilitate relaxation and promote deep sleep. Ideal for sound therapy and meditation practices.",39wAEFUV9zne9XT2ZnkHYL,ambient drone psychedelic ambient hypnotic textural atmospheric layered organic meditative serene contemplative dreamlike relaxing soothing tranquil grounding binaural beats delta waves sleep music relaxation sound therapy meditation ambient music deep sleep
